tx_id,batch_id,event_id,tx_hash,block_number,tx_time,smart_contract_event,contract_address,wallet_from,wallet_to,gas_fee,verification_status,on_chain_flag
TX-0004003,BATCH-2025-0504,EVT-007328,0x92148abe4fbf0bea82676ebc7ed5794a46663a02da614ac903a226904d4d5e04,18766012,2025-07-02T09:03:22+07:00,CleaningRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x67a2a6cb3576134de207f3c5d55925bc2d410478,0xe77817993b8f23ca38ef0965a73cf2f98e8c4788,0.001128,verified,1
TX-0004004,BATCH-2025-0504,EVT-007331,0x7b4e3f6557f8827be548f7a3b4778ae52abbaf1cb4449dc869841e9d1ae263a2,18754004,2025-07-05T12:48:47+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x67a2a6cb3576134de207f3c5d55925bc2d410478,0x6cc44eb2ed41a0e4ce58ebd34572f2a35818e3fd,0.002006,verified,1
TX-0004005,BATCH-2025-0504,EVT-007334,0x00995bc0970f1a5460eb4ec05482035ded500b859761a10902200ad0402d0cd9,18758010,2025-07-09T06:13:26+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x67a2a6cb3576134de207f3c5d55925bc2d410478,0x43b64a09732c2f2a78729ce0f7f108649dcf71ad,0.004313,verified,1
TX-0004006,BATCH-2025-0504,EVT-007335,0x30a7c61599e6a9d17e9bdd301f4b2841ea85e9902b156f8be3b26177c972596f,18758012,2025-07-09T17:21:54+07:00,GradingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x67a2a6cb3576134de207f3c5d55925bc2d410478,0xa99e2143c452451e3a42ece708e730b940aae195,0.000407,verified,1
TX-0004007,BATCH-2025-0504,EVT-007336,0xbc733ad46de3add76e5e4c502ae8ce31b117628bb662dc6476afed78436aee25,18766028,2025-07-10T05:29:37+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x67a2a6cb3576134de207f3c5d55925bc2d410478,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.002548,verified,1
TX-0004008,BATCH-2025-0504,EVT-007339,0x86c1821680882c517fa7d8bce3859f648bf9b53c490bf7ed8158ff7dad405cf6,18762024,2025-07-13T04:27:50+07:00,RetailReceived,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xd4ccd52cb346d0f11e6eb40adb7f7853d221784f,0xe40e4201440297291c609adba91b8d007a21e351,0.003486,verified,1
TX-0004009,BATCH-2025-0505,EVT-007340,0x266de8821de9b55dcf195f9a8915cffd139b54a432070fd322818a31aa05da21,18762027,2025-07-06T18:29:47+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x3f1238b67be5505b5debc08a27e30f49cbf378e3,0x561734612e0c10bb5667df20f565e6bc60761abc,0.002475,verified,1
TX-0004010,BATCH-2025-0505,EVT-007345,0xa58f6df53ad838b5e91d0aa3dd5acd519b0b71c96ccd01d273fbef01045b6402,18766040,2025-07-13T08:27:38+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x6af066396f9e91373883a50237284a76a2ee503f,0xd9f02eddcb83d27ed701877d1ae0b5d143eb5090,0.001164,verified,1
TX-0004011,BATCH-2025-0505,EVT-007347,0x4f61d78fbc5f2a813d7b397d6d125a726de9fc136a146fd255f9496088f91982,18758022,2025-07-16T09:02:22+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x6af066396f9e91373883a50237284a76a2ee503f,0x27f098ec72efdc1d246e6a9047420a9b068f5b78,0.002822,pending,1
TX-0004012,BATCH-2025-0505,EVT-007349,0x29d7177895d524178a70b3bc418e883921527a5aa569c3bef68464191ba8e67f,18762036,2025-07-21T21:22:28+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x6af066396f9e91373883a50237284a76a2ee503f,0xe5f4b8a77f10682651ece6e1fb2efe12fc153a26,0.002682,verified,1
TX-0004013,BATCH-2025-0505,EVT-007352,0x98b14e334376917d119cbc28ccbd791faaee916168bc315fce6cc8f1b1468e20,18754013,2025-07-24T00:32:19+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x6af066396f9e91373883a50237284a76a2ee503f,0x6cc44eb2ed41a0e4ce58ebd34572f2a35818e3fd,0.002582,verified,1
TX-0004014,BATCH-2025-0505,EVT-007355,0xc2c6224c52d563f39b972fe95355a8d918fae9a5afe46eb5e48d5d6552b5af01,18766056,2025-07-26T15:40:18+07:00,RetailReceived,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xd4ccd52cb346d0f11e6eb40adb7f7853d221784f,0x59f33f12df26f30a338d353a652dc7a6a4505b6a,0.001875,failed,0
TX-0004015,BATCH-2025-0506,EVT-007358,0x398830a4189a6f752e550674b27a4513c466314bc48ea2a0a6a9debfd9a6fa7f,18766060,2025-06-27T06:30:05+07:00,CleaningRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x778bc3d653a1180be7b1707e0b20cccc4754105d,0x40c89bb0988508ced18ccd78dba2fa8f9ab8f355,0.004505,verified,1
TX-0004016,BATCH-2025-0506,EVT-007359,0xed8622cbef5beef8e1cb3d680b564b56497689fdccac2ccaff0093bd3a7280b2,18754016,2025-06-27T12:35:54+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x778bc3d653a1180be7b1707e0b20cccc4754105d,0x99eaa17816f91d69a8dd65376d6f42b8bb8f6f4e,0.002372,verified,1
TX-0004017,BATCH-2025-0506,EVT-007360,0xb04fb0232af1081b3df24b19e8d41492157a7783190a1271202207a5173c4e38,18758034,2025-06-29T06:47:29+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x778bc3d653a1180be7b1707e0b20cccc4754105d,0x1f61711affbd7c3637b48ce9dbdb52233d6c5662,0.000837,verified,1
TX-0004018,BATCH-2025-0506,EVT-007361,0xfbbb1783fbf270201701ddfd29670b882d83df0da055ac35d2c7d1d94e65feb1,18754018,2025-07-02T06:29:43+07:00,RedryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x778bc3d653a1180be7b1707e0b20cccc4754105d,0x8af04104fbae5b70fe2138ccbc93b9a121defc5a,0.001279,verified,1
TX-0004019,BATCH-2025-0506,EVT-007363,0xe309ffd123012874f98116d77caf38cf82a6267dee961cd05c3962ef0319e08e,18758038,2025-07-05T16:25:09+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x778bc3d653a1180be7b1707e0b20cccc4754105d,0x2b0362fcba24d32dd6a9c816a9ce1e0996da85ba,0.001935,verified,1
TX-0004020,BATCH-2025-0506,EVT-007364,0xb61b476acb8d0dca5613520e58c67714e14248236adc4d9d238fce2b078c6a60,18758040,2025-07-08T07:53:41+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x778bc3d653a1180be7b1707e0b20cccc4754105d,0x2db95f9cfb10932f8ee271161d0c063d34a6d0ef,0.00391,verified,1
TX-0004021,BATCH-2025-0506,EVT-007365,0x771b5f515f5897157b45e539541d6e179e21b3cd6486b492b93d1bb058145056,18758042,2025-07-09T06:07:33+07:00,PackingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x778bc3d653a1180be7b1707e0b20cccc4754105d,0x40c89bb0988508ced18ccd78dba2fa8f9ab8f355,0.003457,verified,1
TX-0004022,BATCH-2025-0506,EVT-007366,0xb2f77c1fd14aa3465468e6d79de856142544f943d3dba025a47b533af9e8fe18,18754022,2025-07-09T19:38:25+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x778bc3d653a1180be7b1707e0b20cccc4754105d,0x6cc44eb2ed41a0e4ce58ebd34572f2a35818e3fd,0.004454,verified,1
TX-0004023,BATCH-2025-0507,EVT-007371,0xdacd4b309f4e6995fd91d6e3c06f80640a2f3128b3c87ac3c5eea09412b7aaa4,18766092,2025-05-02T06:17:03+07:00,WeightRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x46f2d54ab2f376538135af20a6c0c33bf2ed1f24,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.002677,failed,0
TX-0004024,BATCH-2025-0507,EVT-007374,0x977821d725eb6459b399021be745ba39f0499ea8444eef0514ee42e7c5673c82,18766096,2025-05-03T07:50:20+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x46f2d54ab2f376538135af20a6c0c33bf2ed1f24,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.000971,verified,1
TX-0004025,BATCH-2025-0507,EVT-007375,0x907a80ffaac959b5787fde1bb431d0753480a7af0848de820092054ca7f45b7c,18754025,2025-05-03T13:20:11+07:00,StorageRegistered,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x46f2d54ab2f376538135af20a6c0c33bf2ed1f24,0xe29b58e3076f742fd35621e9daa5c5dc80c85dac,0.002403,verified,1
TX-0004026,BATCH-2025-0507,EVT-007376,0x8f50dc3038356d7c36f3a1a13efa079f3a53dd33cd9581b1590e501f2a669231,18758052,2025-05-06T13:11:56+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x46f2d54ab2f376538135af20a6c0c33bf2ed1f24,0x41faec0475418a92848f923af20ba4f9834ec1a9,0.004787,pending,1
TX-0004027,BATCH-2025-0507,EVT-007376,0xe4b48d4015db5ed2065307d294d931bf9c1eddefd02e7d513ccdae31129ab418,18766108,2025-05-06T14:17:56+07:00,QualityVerifiedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x0a499c077e1e239ba866f8a0e3b36adfbc94fb14,0x2356c5fbdbf99730f83e176d5a76a094f88755cc,0.006202,verified,1
TX-0004028,BATCH-2025-0507,EVT-007379,0xef98ebbcd0cae73889baa97a0cecd052edb8be51381d97957955230d0b431149,18762084,2025-05-11T19:04:03+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x46f2d54ab2f376538135af20a6c0c33bf2ed1f24,0x36145f5aff0737734184ffada8ebbddb6a498452,0.00276,verified,1
TX-0004029,BATCH-2025-0507,EVT-007380,0x63fa89b9bf3e9ce4c5964dfded198f9c48108bae96f67acc3aa21dc2a9c22a80,18762087,2025-05-12T14:06:04+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x46f2d54ab2f376538135af20a6c0c33bf2ed1f24,0x7dd16409dcf043e06a49a0eae1885d16ac970b6b,0.000988,verified,1
TX-0004030,BATCH-2025-0507,EVT-007383,0xff4c77705e2cc39733b6b132740077dcfd7f5c81e61a93cfb93dbce2dee51cc8,18754030,2025-05-16T13:53:19+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x46f2d54ab2f376538135af20a6c0c33bf2ed1f24,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.004121,verified,1
TX-0004031,BATCH-2025-0507,EVT-007385,0x39b88e8c63d4c345e6d031ebdb3502f9a01488b6883c3ab60dca6e453797338c,18762093,2025-05-19T23:59:39+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa88fadc1f024a4ec1d8d39e73dea7a9099d3d06f,0x638d25b66752c9c5b633ddfd9cd22f800dc91244,0.004573,verified,1
TX-0004032,BATCH-2025-0508,EVT-007386,0x01c6f08ab21bcca04b2c73a04e04bb9c71d17ffdc615f76f9111ef29523db19f,18762096,2025-05-25T21:34:29+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xfebbd11f08deb2ede0ac949ededa08516229e947,0x8c4f6a897e84510afad5a376a34685ab04c45183,0.000891,verified,1
TX-0004033,BATCH-2025-0508,EVT-007389,0xaaf0ab283b4ea3da088a526a038a831a54cf1a9e3ffe6f9f9f4b86b4ecd06e33,18766132,2025-05-28T17:29:44+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x5944cae894f924c5d887bb30468d4d615c4b99f5,0xbd436cbb2f9944c81a62a9a772d6da769a69318e,0.000416,verified,1
TX-0004034,BATCH-2025-0508,EVT-007392,0x05bd6872a330bb549329e0ac9767683216b306d5c6c3d256e0fa9835371b547e,18758068,2025-05-31T20:19:20+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x5944cae894f924c5d887bb30468d4d615c4b99f5,0x7dd16409dcf043e06a49a0eae1885d16ac970b6b,0.002502,verified,1
TX-0004035,BATCH-2025-0508,EVT-007394,0xf3060c0999e81023ffe487aec74930103818c15346070b0b0d3c6310ff0b2ebd,18754035,2025-06-05T06:59:08+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x219192e7da2a1240c3d852bb2207b9e0a9dfe9a3,0xbc6f5f21341d0624bd80bd575daccc0a97abbb5b,0.003838,verified,1
TX-0004036,BATCH-2025-0509,EVT-007397,0x99992fb44d6e6855a4626a1088f7a54cf6ec1be683d4738db4f5fe02921ef3d6,18754036,2025-02-18T15:34:24+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x70670f0cdccbc45940025713586fe839d985befe,0x19fd2181febc1265e0ee5c67692adc057a771979,0.001866,verified,1
TX-0004037,BATCH-2025-0509,EVT-007398,0x6f07572106c426cac6186402537904a3556ebd722e6f3da22fa5c3d51c296df9,18766148,2025-02-19T16:55:03+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x70670f0cdccbc45940025713586fe839d985befe,0xd9f02eddcb83d27ed701877d1ae0b5d143eb5090,0.001643,verified,1
TX-0004038,BATCH-2025-0509,EVT-007402,0x07a0646ce189a7615294f6e1f1769aa0c4e50d8acb09aa26e11a2c18a01abed2,18758076,2025-03-01T13:31:48+07:00,ReprocessingRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x70670f0cdccbc45940025713586fe839d985befe,0x4b5f1c03ab6cd26de4b112e57075588d5b615f2c,0.003488,verified,1
TX-0004039,BATCH-2025-0509,EVT-007403,0x9bb01b2876958035c81b9b5f4a8a22b74ad7094b305a2c0c5abb9897a67e7d47,18766156,2025-03-05T15:45:55+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x70670f0cdccbc45940025713586fe839d985befe,0x2f60ee085942b66bfd6a4c8d726d2cfd4e5ed0fe,0.004683,verified,1
TX-0004040,BATCH-2025-0509,EVT-007405,0xe6c38e87fcbe56edb3533966742da69f663dd6dde2b5d34e315ae26e9e374965,18762120,2025-03-08T06:31:31+07:00,PackingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x70670f0cdccbc45940025713586fe839d985befe,0x4b5f1c03ab6cd26de4b112e57075588d5b615f2c,0.000724,verified,1
TX-0004041,BATCH-2025-0509,EVT-007406,0x26473f4ae40ed8bde18ef9085e5e376b52113f8e5123d5d1a26fa0ba796ebcd2,18754041,2025-03-10T03:46:37+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x70670f0cdccbc45940025713586fe839d985befe,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.004301,verified,1
TX-0004042,BATCH-2025-0509,EVT-007408,0x43e73b9adbfaa3af3f7db2dc718b354bd910614a22ab361970e59dd26b1dd22d,18758084,2025-03-12T11:18:46+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc3408cacc67e3f4fab621bff124a79dfc126ceac,0x8b7a820f262c6433c5c9602662c2c404c9fb529d,0.000545,verified,1
TX-0004043,BATCH-2025-0510,EVT-007410,0x24579fcf6260988901658c828b82721d73984749c57508e90f1c9c5eebf64d5a,18762129,2025-05-08T21:01:06+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1b227e0f75b104adc169dcfbdfeba3692bc681db,0x1e6d304461bdacd1113152924005dfcb8cedf514,0.001897,verified,1
TX-0004044,BATCH-2025-0510,EVT-007412,0xa910c0819f39f6db23a3af096b70278f73211d2e20d1dda62bbb0ba1f9909939,18766176,2025-05-11T20:07:37+07:00,CleaningRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xeb39ec3619d6bfd4bd8dbe685e2324fa0a6592a4,0xe77817993b8f23ca38ef0965a73cf2f98e8c4788,0.003073,verified,1
TX-0004045,BATCH-2025-0510,EVT-007414,0x63275f2d8d76c481b9ffa0f634de2de0dbd0562a07c303272576265497a675ab,18754045,2025-05-14T07:10:59+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xeb39ec3619d6bfd4bd8dbe685e2324fa0a6592a4,0xc918e434c856543046f09af535607f404539aeff,0.001933,pending,1
TX-0004046,BATCH-2025-0510,EVT-007414,0x1179e61afd210f27aabe5e51782538a2e348b63479da9ffb9e1be3a97c56809c,18766184,2025-05-14T08:24:59+07:00,InspectionRecordedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xecf1275326bff88712aad67363b9d7505abe8d6a,0x8db59c07d385fd657c0e6a59cc4785c0d028442e,0.00303,pending,1
TX-0004047,BATCH-2025-0510,EVT-007417,0xf332af16a5b88ba083c00f8ecc08afe9854014564b46ea870a2bf22dea9137d3,18754047,2025-05-22T08:51:31+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xeb39ec3619d6bfd4bd8dbe685e2324fa0a6592a4,0xc918e434c856543046f09af535607f404539aeff,0.00078,verified,1
TX-0004048,BATCH-2025-0510,EVT-007418,0x5f23a0dabaec90fdd09c06045264981bfb3cdcab6e2c132baaca9281f30fd08a,18766192,2025-05-23T13:12:11+07:00,ReprocessingRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xeb39ec3619d6bfd4bd8dbe685e2324fa0a6592a4,0xe77817993b8f23ca38ef0965a73cf2f98e8c4788,0.003262,verified,1
TX-0004049,BATCH-2025-0510,EVT-007419,0xe9b670ab1f2d627f02107fab2b331e44dea1ce15ad648b6d5366bed2931d6820,18762147,2025-05-24T18:04:53+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xeb39ec3619d6bfd4bd8dbe685e2324fa0a6592a4,0x5e572250687b44793fa3c01410ecdc65c2ba1afd,0.004564,verified,1
TX-0004050,BATCH-2025-0510,EVT-007420,0xe38acf8e9f44ac595a6773500a9bc2a4a10619d39920e3d0738b6c4cdae4092f,18766200,2025-05-29T21:05:42+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xeb39ec3619d6bfd4bd8dbe685e2324fa0a6592a4,0x43b64a09732c2f2a78729ce0f7f108649dcf71ad,0.000755,verified,1
TX-0004051,BATCH-2025-0510,EVT-007421,0x1999e98acaf77b20093bcdcaf43c2b2efa75c3b3bc680f7ad7f2c4ed582b64e7,18754051,2025-06-02T06:37:57+07:00,PackingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xeb39ec3619d6bfd4bd8dbe685e2324fa0a6592a4,0xe77817993b8f23ca38ef0965a73cf2f98e8c4788,0.003756,verified,1
TX-0004052,BATCH-2025-0510,EVT-007422,0xf10ad92efc6913616cf92d07105060076a7dc79628a8b3244cac129e625beb28,18766208,2025-06-04T14:51:04+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xeb39ec3619d6bfd4bd8dbe685e2324fa0a6592a4,0x4c605d9ad24149b7bdf6667570cc1aa29d1a79f5,0.004554,verified,1
TX-0004053,BATCH-2025-0510,EVT-007425,0x3e33c32a5c1e8e2ac903c421f1d2008445f248d5bb0d0ab06fe727fa50abc94b,18754053,2025-06-11T12:50:11+07:00,RetailReceived,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x0cc67452eac86d3123a4f52b11417a0ddf816125,0x98cc86a4e3212ba4bbfbbe3244bb3e30159a93a4,0.001322,verified,1
TX-0004054,BATCH-2025-0511,EVT-007426,0xcfb48504dc72cf8e7d75210cd54bf1461f3d0f9e487ba03ebbb8227eea01e54e,18762162,2025-01-31T20:48:16+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1b227e0f75b104adc169dcfbdfeba3692bc681db,0xf416ff2712b6f6dd274b74004df0aabac0562c28,0.001004,verified,1
TX-0004055,BATCH-2025-0511,EVT-007432,0x65a3c0e30d507abfb8ffc5dd8f1754bd32baf7e6081bb979a74c79c7cc1c7ef9,18766220,2025-02-11T15:45:20+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x8b2079ce811998efc288002da4bc20d011fc20b2,0xe5f4b8a77f10682651ece6e1fb2efe12fc153a26,0.00305,verified,1
TX-0004056,BATCH-2025-0511,EVT-007434,0xecb1d25623aab44c582f013d8d3ed712ddb13374d36a9e4ba74f07ab9123380e,18766224,2025-02-12T10:31:33+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x8b2079ce811998efc288002da4bc20d011fc20b2,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.001494,verified,1
TX-0004057,BATCH-2025-0511,EVT-007436,0x66e170e2d2b167e984c7aff75d22bace6b54ed8f955815e8c186f8fb037f15b6,18754057,2025-02-15T01:24:35+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x107a34213b47eced68ce03e1dcae4059284e0bf2,0x8e9ada45b5d42571f6f5bd5d720f8cab2dccf007,0.00144,verified,1
TX-0004058,BATCH-2025-0512,EVT-007438,0x536904b6ec64821136b3daca365176476036de6d3b2fc8927840f8bd0a08df7c,18754058,2025-06-06T00:40:29+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x3f1238b67be5505b5debc08a27e30f49cbf378e3,0x3bdf7d14c605e69a4f17ec8d179e5aeacf2ca39d,0.001876,verified,1
TX-0004059,BATCH-2025-0512,EVT-007441,0xc711254728aa1951aecd24f911dd1817192dce00dc5cfdf2f2e0ffaf9568dcea,18758118,2025-06-10T21:51:01+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x974298db4603c1e1f4806606d55dcca7ea410f38,0x16ea7359ee537d4421ad2fc90592710ccc4c227f,0.001565,pending,1
TX-0004060,BATCH-2025-0512,EVT-007443,0xe06584d0c0cf85d3d9fbf3e76b97fa4e5044b05c3afbef08a7f3ae9e23c3ad94,18766240,2025-06-15T01:05:46+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x974298db4603c1e1f4806606d55dcca7ea410f38,0x7dd16409dcf043e06a49a0eae1885d16ac970b6b,0.000904,verified,1
TX-0004061,BATCH-2025-0512,EVT-007447,0xe3bfaec5b897f4d4c953e786473b41c4296d180069f6411ccd2bc997b92dc631,18766244,2025-06-22T06:40:16+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x974298db4603c1e1f4806606d55dcca7ea410f38,0xd9f02eddcb83d27ed701877d1ae0b5d143eb5090,0.004132,verified,1
TX-0004062,BATCH-2025-0512,EVT-007448,0x126ca634281a06e726e5970a60d0ae0d75c2a8b369e5b6978f29ddfbdf080b83,18758124,2025-06-25T16:06:04+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x974298db4603c1e1f4806606d55dcca7ea410f38,0x2f60ee085942b66bfd6a4c8d726d2cfd4e5ed0fe,0.002641,pending,1
TX-0004063,BATCH-2025-0512,EVT-007450,0x985cffe8402e7cda55af59f502bad3c4ed8feaf9cf9ad6250dbe9fdc3ff732fc,18758126,2025-06-27T06:04:38+07:00,PackingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x974298db4603c1e1f4806606d55dcca7ea410f38,0x4b5f1c03ab6cd26de4b112e57075588d5b615f2c,0.002285,verified,1
TX-0004064,BATCH-2025-0512,EVT-007451,0xd838c012181472d437f037a5a1fcb3c9f932ae3ae3419d175f3e03ea9fe94a13,18754064,2025-06-28T00:49:07+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x974298db4603c1e1f4806606d55dcca7ea410f38,0xc76fad37513081ba512e6bcea02a119968c62597,0.000356,pending,1
TX-0004065,BATCH-2025-0512,EVT-007451,0x559796dbad516c31cf4b17548bba64d872b1599854ad0961e2e2b07a9d0574e0,18774390,2025-06-28T01:18:07+07:00,BatchAnchoredRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2f901fbd0954864f8d4befdceeba12d6f9f656f9,0x7bcd0af14071a2e76fa993ded18ce164966668b8,0.006095,verified,1
TX-0004066,BATCH-2025-0512,EVT-007452,0xb70751879687e9384aa2c6dda35aece8d316b0939985349fe748a476534dec75,18758132,2025-06-29T06:50:53+07:00,LogisticsLoaded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x760a43c921bca1be860cff32efbda105e9956cb9,0x1c1977ba70f62ea982ed64b0d16e95f8ef6fff41,0.00403,failed,0
TX-0004067,BATCH-2025-0512,EVT-007452,0xc3166564ce88de161321d30987a50df96cb01123a44aef31dd4939ff025360d8,18758134,2025-06-29T07:28:53+07:00,LogisticsLoadedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xea3a087464906daef137ee92b6991ad680af3c5a,0x8e6cf09b8544f1443bdfdf91114098d7b1b8d507,0.00368,verified,1
TX-0004068,BATCH-2025-0512,EVT-007453,0xb1a0e7e2af7fa6e554399bc4b1df0877f740851c823525836bbfd6e2028f5453,18758136,2025-07-02T15:39:23+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x9cf654d63887e407f4882c858448ea559a3c5ba4,0x67d6625aec3b0dec4e94fc0f20055745fc4bc871,0.000794,failed,0
TX-0004069,BATCH-2025-0512,EVT-007453,0x46aa1c07a147d1e601dedfbe2fc21ab9b1b200f273375b34508c91eb8e7da8ba,18762207,2025-07-02T16:46:23+07:00,OwnershipTransferredRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x4bb5140008dcef6f4d5206a89771f03e1701cd1d,0x98eccf21aa27f37ffa6d9b651a5d758de2af834c,0.002374,verified,1
TX-0004070,BATCH-2025-0513,EVT-007461,0x46e26fcb043445b933204945784cbfb9393503fe8e8ac06f7b4c7e7853001cfd,18762210,2025-06-17T06:13:15+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xb038f05102a7dc616fa3630bb6c3b21b6b9ee2d9,0xdbbfe3a3fdbab127c401c566cfa4a4ea6f6d45a7,0.00197,verified,1
TX-0004071,BATCH-2025-0513,EVT-007463,0x7b06df7672ef6b849d71f49b477b69d385f7f0e98c625f1cd021f67d2815d92a,18766284,2025-06-19T00:20:04+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xb038f05102a7dc616fa3630bb6c3b21b6b9ee2d9,0x6cc44eb2ed41a0e4ce58ebd34572f2a35818e3fd,0.000682,verified,1
